"","LL07","LL09","LL11","LL08","LL10","LL12","LL13","LL15","LL17","LL14","LL16","LL18"
"ENSLAIG00005009427",3453.83470519752,5310.79675871583,167.991402349381,7392.62797066187,4748.47607405533,270.182305816933,28.7221288045221,33.2799224097684,21.3384749995595,17.5782313401989,21.7566508510719,23.8294923994156
"ENSLAIG00005009428",1.25063417206911,2.34783234249153,0,0,1.40141940208224,0,3.59026610056527,0,0,0,0,0
"ENSLAIG00005009429",0,0.469566468498305,0,0.673097329569505,0,0,7.18053220113053,0,0,1.25558795287135,0,0
"ENSLAIG00005009431",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005009433",4.58565863092006,4.22609821648475,8.26187224669087,3.02893798306277,4.20425820624672,4.3344754943893,21.5415966033916,6.65598448195367,3.04835357136564,3.76676385861406,10.0415311620332,3.40421319991652
"ENSLAIG00005009434",188.428881925079,127.722079431539,167.30291299549,173.659111028932,106.975014358944,182.047970764351,93.3469186146969,183.039573253726,100.595667855066,91.6579205596087,127.192728052421,148.083274196369
"ENSLAIG00005009435",808.743431271356,923.167677067668,644.426035241888,921.806792845437,924.002525772891,625.609296356856,630.091700649204,569.086673207039,801.716989269165,754.608359675683,369.863064468223,937.860736577002
"ENSLAIG00005009436",0,0,0,0,0,0,1.79513305028263,0,0,2.5111759057427,0,0
"ENSLAIG00005009438",134.651612526107,143.217772891983,201.038891336145,133.946368584332,136.871961603366,216.723774719465,114.888515218088,126.46370515712,158.514385711014,126.814383240007,177.400383862587,76.5947969981217
"ENSLAIG00005009439",252.62810275796,300.522539838915,388.307995594471,277.316099782636,312.51652666434,367.708004440693,538.53991508479,369.407138748429,475.543157133041,519.81341248874,440.153782602455,537.86568558681
"ENSLAIG00005009441",96.7157093066777,42.2609821648475,37.8669144639998,65.6269896330268,33.6340656499738,35.3982165375126,53.853991508479,99.8397672293051,82.3055464268724,50.2235181148541,100.415311620332,23.8294923994156
"ENSLAIG00005009442",5.00253668827643,2.81739881098983,11.0158296622545,2.69238931827802,0.934279601388161,11.5586013183715,70.0101889610227,79.871813783444,109.740728569163,57.7570458320822,80.3322492962656,61.2758375984974
"ENSLAIG00005009444",5018.79493251333,10548.3411483459,10586.9007947805,8256.88494182912,12885.5842623455,10326.1654528001,10839.0133576065,7547.88640253546,12056.2383747511,11924.3187884192,6347.92128293199,12856.0111494847
"ENSLAIG00005009446",147.991710361511,114.574218313586,118.420168869236,144.042828527874,135.470542201283,149.539404556431,141.815510972328,382.719107712336,204.239689281498,164.482021826147,430.112251440422,144.679060996452
"ENSLAIG00005009447",394.366642259125,522.627479438614,880.577883626469,447.273175498936,542.816448406521,786.707302231659,946.035117498947,389.37509219429,743.798271413217,1131.28474553709,453.5424908185,885.095431978296
"ENSLAIG00005009448",8.33756114712738,2.81739881098983,0,11.7792032674663,0,0,0,9.98397672293051,3.04835357136564,5.02235181148541,0,1.70210659995826
"ENSLAIG00005009450",0,0,5.50791483112725,0,0,3.61206291199109,1.79513305028263,0,0,1.25558795287135,0,0
"ENSLAIG00005009451",52.9435132842589,45.0783809758373,63.3410205579634,48.7995563937891,48.5825392721844,47.6792304382823,93.3469186146969,56.5758680966062,54.8703642845816,139.37026276872,56.9020099181881,52.7653045987061
"ENSLAIG00005009453",436.471326052119,264.835488233044,217.562635829526,336.548664784753,258.795449584521,177.713495269961,1182.99268013625,482.558874941641,704.169674985464,1376.124396347,384.925361211273,798.287995380424
"ENSLAIG00005009455",7.50380503241465,9.39132936996611,28.916552863418,14.1350439209596,3.26997860485856,34.6758039551144,8.97566525141316,262.91138703717,140.22426428282,6.27793976435676,364.842298887206,100.424289397537
"ENSLAIG00005009456",0,0.469566468498305,0,0,0,0,1.79513305028263,0,0,15.0670554344562,0,0
"ENSLAIG00005009457",672.424306515824,573.340658036431,1703.3226615261,641.125206414954,566.64057824192,1763.40911363405,587.008507442421,998.397672293051,1313.84038925859,565.014578792109,1203.31015091698,667.225787183638
"ENSLAIG00005009458",0,0,0,0,0,0,1.79513305028263,0,0,0,0,0
"ENSLAIG00005009459",238.037370750487,268.592019981031,371.095761747198,225.151056740999,232.635620745652,275.961606476119,265.67969144183,948.477788678398,948.037960694715,356.586978615464,523.833208952732,1468.91799576398
"ENSLAIG00005009460",13.7569758927602,23.9478898934136,1790.76080947025,21.8756632110089,60.7281740902305,1858.04516192821,93.3469186146969,648.958486990483,332.270539278855,48.9679301619827,543.916271276798,234.89071079424
"ENSLAIG00005009461",156.746149565995,147.913437576966,222.382061306763,168.947429721946,156.024693431823,169.044544281183,165.152240626002,113.151736193212,100.595667855066,182.060253166346,107.109665728354,195.7422589952
"ENSLAIG00005009463",0,0.939132936996611,0,0,0,0,16.1561974525437,0,6.09670714273129,6.27793976435676,0,5.10631979987478
"ENSLAIG00005009464",7.92068308977102,8.9217629014678,2.06546806167272,8.07716795483406,4.20425820624672,1.44482516479643,7.18053220113053,0,0,12.5558795287135,3.34717705401107,13.6168527996661
"ENSLAIG00005009465",0.833756114712738,0.469566468498305,0,1.00964599435426,0.934279601388161,0,0,0,0,0,0,1.70210659995826
"ENSLAIG00005009466",2470.41936789384,3576.68779055159,1978.02991372857,3126.53709585035,3607.72068076038,1557.52152765056,1357.12058601367,1174.78126106482,1600.38562496696,1388.68027587572,734.705363355429,1371.89791956636
"ENSLAIG00005009468",1390.70519934085,1219.9336851586,48.1942547723634,1348.88704845729,1143.55823209911,44.0671675262913,70.0101889610227,535.80675079727,344.463953564318,182.060253166346,461.910433453527,452.760355588897
"ENSLAIG00005009470",226.364785144508,161.530865163417,294.673443465308,173.995659693717,136.871961603366,322.196011749605,321.328816000591,229.631464627402,246.916639280617,301.341108689125,309.613877496024,211.061218394824
"ENSLAIG00005009471",33.3502445885095,329.63566088581,19.2777019089454,72.3579629287218,238.241298353981,20.9499648895483,73.6004550615879,26.6239379278147,39.6285964277534,61.5238096906963,45.1868902291494,8.5105329997913
"ENSLAIG00005009473",35.017756817935,30.0522539838915,53.0136802495998,41.0589371037398,25.6926890381744,27.4516781311323,39.4929271062179,16.6399612048842,36.5802428563877,35.1564626803979,15.0622967430498,105.530609197412
"ENSLAIG00005009476",19604.524403298,17620.0121639304,1961.50616923519,28596.2034980956,12589.8847685062,1601.58869517685,3531.02670990594,1740.53994203088,3109.32064279296,4228.82022527072,967.334168609198,4119.09797189899
"ENSLAIG00005009478",10.8388294912656,12.2087281809559,24.0971273861817,23.2218578701479,21.4884308319277,34.6758039551144,19.746463553109,16.6399612048842,30.4835357136564,28.8785229160411,41.8397131751383,42.5526649989565
"ENSLAIG00005009479",0.416878057356369,0,17605.3612683444,0,0,28900.8377714231,7.18053220113053,229.631464627402,1085.21387140617,13.8114674815849,272.794929901902,491.908807387937
"ENSLAIG00005009480",107.137660740587,87.3393631406848,113.600743391999,88.8488475031747,118.186369575602,92.4688105469718,154.381442324306,126.46370515712,128.030849997357,120.53644347565,113.804019836376,95.3179695976626
"ENSLAIG00005009481",384.361568882572,223.513639005193,240.282784507926,342.269992086093,244.781255563698,280.296081970508,310.558017698895,422.655014604058,502.978339275331,340.264335228137,425.091485859405,454.462462188856
"ENSLAIG00005009482",2.08439028678185,7.98262996447119,4.13093612334544,3.02893798306277,10.2770756152698,7.94653840638039,10.7707983016958,0,0,11.3002915758422,0,8.5105329997913
"ENSLAIG00005009483",592.800597560757,791.219499419644,432.371314243489,702.040514740994,947.359515807595,445.006150757302,1190.17321233739,948.477788678398,780.378514269605,1382.40233611136,1225.06680176805,849.351193379172
"ENSLAIG00005009484",2.50126834413822,1.40869940549492,0,1.00964599435426,2.3356990034704,0,3.59026610056527,0,0,1.25558795287135,0,0
"ENSLAIG00005009485",1096.38929084725,1093.15073866405,594.166312407852,1136.52484097811,1139.82111369356,594.545555313733,556.491245587616,485.886867182618,515.171753560794,565.014578792109,520.486031898721,510.631979987478
"ENSLAIG00005009486",9.58819531919649,5.63479762197966,9.63885095447268,10.0964599435426,12.1456348180461,9.39136357117683,59.2393906593269,6.65598448195367,3.04835357136564,13.8114674815849,6.69435410802213,18.7231725995409
"ENSLAIG00005009488",0,0,0,0,0,0,3.59026610056527,0,0,2.5111759057427,0,0
"ENSLAIG00005009490",34.1840007032223,64.3306061842678,92.9460627752723,43.0782290924483,50.4510984749607,54.9033562622645,84.3712533632837,29.9519301687915,91.4506071409693,53.9902819734682,33.4717705401107,28.9358121992904
"ENSLAIG00005009491",152.994247049788,107.061154817614,92.2575734213814,132.263625260408,103.237895953392,113.41877543652,80.7809872627185,36.6079146507452,45.7253035704847,52.7346940205968,71.9643066612379,52.7653045987061
"ENSLAIG00005009492",0,0,0,0,0,0,19.746463553109,0,0,3.76676385861406,0,0
"ENSLAIG00005009493",11197.7614986494,10566.6542406174,6115.85093061292,13145.9273951572,11500.9818930883,5081.45010458906,4904.30349337215,3960.31076676243,6965.4879105705,5778.21575911396,3117.89542581131,8612.6593957888
"ENSLAIG00005009494",0.833756114712738,1.87826587399322,5.50791483112725,1.00964599435426,3.73711840555264,5.05688807678752,5.3853991508479,0,0,0,0,0
"ENSLAIG00005009496",14.1738539501166,8.9217629014678,154.910104625454,12.7888492618206,7.94137661179937,105.47223703014,10440.4938204438,475.902890459688,481.639864275772,14815.937843882,579.061630343915,570.205710986017
"ENSLAIG00005009497",121.72839274806,96.7306925106509,92.2575734213814,114.763094691601,101.369336750615,91.0239853821754,61.0345237096095,46.5918913736757,45.7253035704847,52.7346940205968,71.9643066612379,62.9779441984556
"ENSLAIG00005009498",1061.78841208667,1054.1767217787,1016.89877569687,905.315908270984,1055.73594956862,996.206951127142,635.477099800052,865.277982653977,591.380592844935,529.858116111711,1067.74948022953,566.801497786101
"ENSLAIG00005009499",183.009467179446,51.1827450663153,90.1921053597087,154.139288471417,45.7797004680199,93.19122312937,120.273914368936,219.647487904471,292.641942851102,128.069971192878,324.676174239073,197.444365595158
"ENSLAIG00005009501",65.0329769475936,71.3741032117424,107.404339206981,72.3579629287218,85.4865835270167,108.361887359733,233.367296536742,159.743627566888,146.320971425551,279.996113490312,98.7417230933265,151.487487396285
"ENSLAIG00005009502",121.72839274806,163.40913103741,230.643933553454,138.658049891318,156.024693431823,180.603145599554,82.5761203130011,163.071619807865,124.982496425991,62.7793976435676,97.0681345663209,107.23271579737
"ENSLAIG00005009503",0.416878057356369,0,0.688489353890906,0.336548664784753,0,0,1.79513305028263,0,0,0,0,0
"ENSLAIG00005009504",2.08439028678185,1.87826587399322,2.75395741556362,1.00964599435426,2.3356990034704,2.16723774719465,14.3610644022611,0,6.09670714273129,22.6005831516843,0,13.6168527996661
"ENSLAIG00005009505",415.6274231843,254.035459457583,274.018762848581,418.666538992232,248.985513769945,268.015068069739,359.026610056527,236.287449109355,310.932064279296,385.465501531505,160.664498592531,316.591827592236
"ENSLAIG00005009506",185.510735523584,263.896355296048,137.697870778181,164.235748414959,230.299921742182,154.596292633218,132.839845720915,206.335518940564,185.949567853304,126.814383240007,85.3530148772822,153.189593996243
"ENSLAIG00005009508",2.08439028678185,0.469566468498305,15.1467657855999,3.02893798306277,0,13.0034264831679,5.3853991508479,36.6079146507452,6.09670714273129,7.53352771722811,20.0830623240664,28.9358121992904
"ENSLAIG00005009510",233.03483406221,216.00057550922,360.079932084944,218.420083445304,224.694244133853,407.440696472595,156.176575374589,196.351542217633,164.611092853745,155.692906156048,205.851388821681,105.530609197412
"ENSLAIG00005009512",112.55707548622,54.0001438773051,55.7676376651634,84.8102635257576,50.9182382756548,66.461957580636,77.1907211621532,66.5598448195367,70.1121321414098,72.8241012665384,87.0266034042877,35.7442385991235
"ENSLAIG00005009513",46.273464366557,15.0261269919458,6.88489353890906,35.0010611376143,7.94137661179937,4.3344754943893,17.9513305028263,6.65598448195367,12.1934142854626,21.344995198813,18.4094737970609,22.1273857994574
"ENSLAIG00005009514",421.046837929933,509.94918478916,578.331057268361,648.192728375433,629.70445133562,480.404367294815,642.657632001182,605.694587857784,990.714910693834,684.295434314887,413.376366170367,1199.98515297057
"ENSLAIG00005009515",566.954158004662,487.409994301241,332.540357929308,814.447768779101,526.466555382229,320.751186584808,249.523493989286,432.638991326989,521.268460703525,367.887270191306,197.483446186653,927.648096977252
"ENSLAIG00005009516",60.0304402593172,49.7740456608204,59.8985737885088,56.2036270190537,56.0567760832896,54.9033562622645,102.32258386611,69.8878370605135,18.2901214281939,91.6579205596087,95.3945460393154,35.7442385991235
"ENSLAIG00005009517",256.796883331523,239.948465402634,156.287083333236,244.670879298515,285.889558024777,192.161746917926,147.200910123176,139.775674121027,85.353899998238,170.759961590504,180.747560916598,90.2116497977878
"ENSLAIG00005009518",0,0,0,0,0,0,8.97566525141316,13.3119689639073,3.04835357136564,7.53352771722811,0,3.40421319991652
"ENSLAIG00005009519",1.25063417206911,1.40869940549492,0,1.34619465913901,1.40141940208224,2.16723774719465,25.1318627039569,0,3.04835357136564,12.5558795287135,0,0
"ENSLAIG00005009520",2024.35984652253,2424.37167685675,2968.0776046237,2301.31976979814,2408.57281237868,2612.24389795195,2251.09684505442,3477.75189182079,4267.6949999119,2961.93198082352,2210.81044417431,6136.09429284953
"ENSLAIG00005009521",2.08439028678185,0.939132936996611,1.37697870778181,1.00964599435426,0.46713980069408,0.722412582398217,0,0,0,2.5111759057427,0,13.6168527996661
"ENSLAIG00005009522",70.03551363587,86.8697966721865,74.3568502202179,92.2143341510222,100.435057149227,98.2481112061575,44.8783262570658,46.5918913736757,79.2571928555068,40.1788144918833,71.9643066612379,49.3610913987896
"ENSLAIG00005009523",105.470148511161,114.104651845088,111.535275330327,89.5219448327442,106.040734757556,131.479089996476,247.728360939003,336.12721633866,274.351821422908,214.705539941001,413.376366170367,127.65799499687
"ENSLAIG00005009524",108.805172970012,147.443871108468,139.074849485963,113.753448697246,110.244992963803,114.141188018918,210.030566883068,49.9198836146525,128.030849997357,145.648202533077,93.7209575123099,81.7011167979965
"ENSLAIG00005009525",10909.2818829588,9205.38104844078,504.662696402034,5821.95535211143,5060.05832111828,566.371464600202,1938.74369430524,1697.27604289819,1362.61404640044,1992.61808120684,1476.10508081888,1198.28304637062
"ENSLAIG00005009526",217.610345940025,262.957222359051,143.894274963199,230.87238404234,244.781255563698,152.429054886024,285.426154994939,222.975480145448,259.11005356608,339.008747275265,180.747560916598,309.783401192403
"ENSLAIG00005009527",1646.2514485003,1769.32645330161,1008.63690345018,1723.12916369793,1663.01769047093,926.855343216913,2701.67524067536,1514.23646964446,1697.93293925066,2955.65404105916,1161.47043774184,1884.23200615379
"ENSLAIG00005009528",431.051911306486,172.330893938878,110.158296622545,260.825215208183,125.660606386708,91.7463979645736,145.405777072893,133.119689639073,33.5318892850221,158.20408206179,102.088900147338,44.2547715989148
"ENSLAIG00005009529",1.66751222942548,0.939132936996611,185.892125550545,2.69238931827802,3.26997860485856,275.961606476119,342.870412603983,542.462735279224,914.506071409693,305.107872547739,615.880577938036,798.287995380424
"ENSLAIG00005009530",0.833756114712738,0,0,1.68274332392376,0,0,5.3853991508479,0,0,0,0,0
"ENSLAIG00005009531",1962.24501597643,2103.18821240391,83.3072118207996,2551.37542773321,2217.5126338948,92.4688105469718,89.7566525141316,73.2158293014904,115.837435711894,59.0126337849536,48.5340672831605,246.805456993948
"ENSLAIG00005009532",0,0.939132936996611,4.13093612334544,0,1.40141940208224,3.61206291199109,3.59026610056527,3.32799224097684,0,6.27793976435676,0,5.10631979987478
"ENSLAIG00005009533",20.0101467531057,13.6174275864509,63.3410205579634,14.4715925857444,13.0799144194343,57.7930065918574,28.7221288045221,6.65598448195367,15.2417678568282,13.8114674815849,13.3887082160443,17.0210659995826
"ENSLAIG00005009534",8.75443920448375,2.81739881098983,2.06546806167272,8.07716795483406,1.40141940208224,0.722412582398217,16.1561974525437,6.65598448195367,0,3.76676385861406,0,3.40421319991652
"ENSLAIG00005009535",17.9257564663239,15.9652599289424,6.88489353890906,15.1446899153139,17.284172625681,8.66895098877861,10.7707983016958,19.967953445861,3.04835357136564,12.5558795287135,0,3.40421319991652
"ENSLAIG00005009536",3.75190251620732,18.3130922714339,15.8352551394908,13.4619465913901,31.7655064471975,13.0034264831679,330.304481252004,29.9519301687915,45.7253035704847,292.551993019025,13.3887082160443,35.7442385991235
"ENSLAIG00005009537",0,0,0,0,0,0.722412582398217,8.97566525141316,0,0,7.53352771722811,0,0
"ENSLAIG00005009538",11.255707548622,5.16523115348136,29.605042217309,10.0964599435426,8.40851641249345,26.0068529663358,940.6497183481,249.599418073263,158.514385711014,1032.09329726025,321.328997185062,323.40025399207
"ENSLAIG00005009539",995.087922909653,1674.00446019646,1232.39594346472,1473.07350576286,1681.70328249869,1074.94992260855,1258.38826824813,1021.69361797989,1454.06465354141,1461.50437714225,492.035026939627,1785.50982335622
"ENSLAIG00005009540",5.4194147456328,77.0089008337221,100.519445668072,15.1446899153139,33.1669258492797,82.3550343933968,297.992086346917,1610.74824463279,1700.98129282203,391.743441295862,1489.49378903492,1230.62307176982
"ENSLAIG00005009541",0,0,0,0,0,0,1.79513305028263,0,0,2.5111759057427,0,13.6168527996661
"ENSLAIG00005009542",197.183321129563,360.627047806698,290.542507341962,311.307514925896,382.120356967758,286.075382629694,262.089425341264,186.367565494703,350.560660707049,379.187561767148,90.3737804582988,391.4845179904
"ENSLAIG00005009543",0,0,0,0,0,0,8.97566525141316,0,0,6.27793976435676,0,0
"ENSLAIG00005009544",1185.60119512151,190.643986210312,51.636701541818,799.303078863787,142.010499411,44.7895801086895,253.113760089851,99.8397672293051,82.3055464268724,349.053450898236,61.9227754992047,68.0842639983304
"ENSLAIG00005009545",192.597662498643,215.531009040722,214.120189060072,188.467252279461,238.708438154675,198.66346015951,262.089425341264,222.975480145448,192.046274996036,188.338192930703,299.57234633399,151.487487396285
"ENSLAIG00005009547",80.8743431271356,83.5828313926983,86.7496585902542,66.636635627381,76.6109273138292,67.1843701630342,12.5659313519784,0,3.04835357136564,13.8114674815849,0,20.4252791994991
"ENSLAIG00005009548",17.5088784089675,8.9217629014678,28.916552863418,8.41371661961881,14.9484736222106,35.3982165375126,19.746463553109,26.6239379278147,30.4835357136564,17.5782313401989,28.4510049590941,34.0421319991652
"ENSLAIG00005009549",0.416878057356369,12.2087281809559,0,0,14.4813338215165,0.722412582398217,1.79513305028263,1451.0046170659,3048.35357136564,3.76676385861406,846.8357946648,4243.35175369594
"ENSLAIG00005009550",121.311514690703,109.408987160105,632.033226871852,114.426546026816,106.975014358944,992.594888215151,622.911168448073,1986.81136786317,1944.84957853128,674.250730691916,1598.27704329028,2527.62830093802
"ENSLAIG00005009552",339.338738688085,231.496268969664,337.359783406544,235.920614014112,173.308866057504,416.109647461373,184.898704179111,406.015053399174,286.545235708371,180.804665213475,572.367276235892,379.569771790692
"ENSLAIG00005009553",1.66751222942548,7.04349702747458,7.57338289279997,1.34619465913901,7.00709701041121,2.88965032959287,8.97566525141316,0,0,11.3002915758422,0,6.80842639983304
"ENSLAIG00005009554",174.671906032319,138.522108207,85.3726798824723,172.649465034578,99.9679173485332,79.4653840638039,77.1907211621532,66.5598448195367,131.079203568723,123.047619381393,73.6378951882435,102.126395997496
"ENSLAIG00005009555",484.829180705457,1060.28108586917,5574.69829845467,809.736087472115,1274.35737629345,5798.80579891049,622.911168448073,1637.3721825606,1127.89082140529,504.746357054284,1959.77216512348,1252.75045756928
"ENSLAIG00005009557",278.891420371411,231.965835438163,287.100060572508,234.237870690188,255.525470979662,278.128844223314,260.294292290982,189.69555773568,228.626517852423,293.807580971896,272.794929901902,207.657005194908
"ENSLAIG00005009558",12.5063417206911,60.1045079677831,0,33.3183178136905,81.7494651214641,6.50171324158396,7.18053220113053,0,3.04835357136564,6.27793976435676,20.0830623240664,13.6168527996661
"ENSLAIG00005009559",249.293078299109,298.174707496424,194.842487151126,238.61300333239,284.488138622695,165.432481369192,235.162429587025,199.67953445861,213.384749995595,208.427600176645,195.809857659647,262.124416393572
"ENSLAIG00005009561",0,0,3.44244676945453,0,0,0,3.59026610056527,0,0,1.25558795287135,1.67358852700553,1.70210659995826
"ENSLAIG00005009563",2.50126834413822,942.889468744597,6363.70709801364,21.8756632110089,4323.37885542371,7105.65016046887,445.192996470093,282.879340483031,426.76949999119,675.506318644788,170.706029754564,740.416370981843
"ENSLAIG00005009564",22.0945370398876,64.8001726527661,22.031659324509,30.9624771601972,68.2024109013357,26.729265548734,37.6977940559353,99.8397672293051,91.4506071409693,76.5908651251525,174.053206808575,114.041142197203
"ENSLAIG00005009565",274.305761740491,4482.95107475332,2126.05512481512,633.04803846012,4982.51311420306,2099.33096444922,93.3469186146969,1401.08473345125,1377.85581425727,80.3576289837666,1688.65082374858,1135.30510217216
"ENSLAIG00005009568",491.082351565803,200.504882048776,225.136018722326,392.415743139021,150.419015823494,177.713495269961,529.564249833377,169.727604289819,213.384749995595,438.200195552102,189.115503551625,234.89071079424
"ENSLAIG00005009569",17.9257564663239,7.51306349597288,30.9820209250908,8.75026528440357,8.87565621318753,11.5586013183715,120.273914368936,39.935906891722,42.676949999119,140.625850721591,23.4302393780775,57.8716243985809
"ENSLAIG00005009570",97.5494654213904,51.6523115348136,48.1942547723634,89.8584934975289,46.246840268714,43.344754943893,44.8783262570658,46.5918913736757,33.5318892850221,59.0126337849536,8.36794263502767,108.934822397329
"ENSLAIG00005009571",0,0,0,0,0,0,7.18053220113053,0,0,2.5111759057427,0,0
"ENSLAIG00005009572",22.0945370398876,20.1913581454271,13.7697870778181,12.1157519322511,12.6127746187402,18.7827271423537,21.5415966033916,13.3119689639073,15.2417678568282,13.8114674815849,8.36794263502767,15.3189593996243
"ENSLAIG00005009573",97.5494654213904,72.7828026172373,43.3748292951271,80.0985822187711,68.6695507020298,50.5688807678752,43.0831932067832,103.167759470282,54.8703642845816,45.2011663033687,83.6794263502767,59.5737309985391
"ENSLAIG00005009575",112.140197428863,199.096182643281,319.45906020538,153.129642477062,233.102760546346,252.844403839376,280.040755844091,216.319495663494,179.852860710573,257.395530338627,296.225169279979,182.125406195534
"ENSLAIG00005009576",0,0,274.018762848581,0,0,326.530487243994,1.79513305028263,126.46370515712,48.7736571418503,1.25558795287135,110.456842782365,57.8716243985809
"ENSLAIG00005009579",0,0.469566468498305,2.75395741556362,0,3.26997860485856,98.2481112061575,19.746463553109,19.967953445861,21.3384749995595,15.0670554344562,10.0415311620332,11.9147461997078
"ENSLAIG00005009580",256.380005274167,248.400661835604,224.447529368435,262.507958532107,232.635620745652,243.453040268199,376.977940559353,336.12721633866,253.013346423348,359.098154521207,363.168710360201,301.272868192612
"ENSLAIG00005009581",0,0,0,0,0.46713980069408,2.16723774719465,134.634978771197,3.32799224097684,0,79.1020410308952,8.36794263502767,0
"ENSLAIG00005009583",22.0945370398876,47.4262133183288,148.713700440436,52.5015917064214,59.3267546881482,63.5723072510431,290.811554145786,26.6239379278147,24.3868285709252,59.0126337849536,85.3530148772822,49.3610913987896
"ENSLAIG00005009584",411.04176455338,1428.89076364034,223.759040014544,508.861581154546,1609.29661339111,226.83755087304,621.116035397791,262.91138703717,259.11005356608,585.10398603805,307.940288969018,306.379187992487
"ENSLAIG00005009585",102.968880167023,40.8522827593526,22.031659324509,47.1168130698654,28.0283880416448,10.113776153575,19.746463553109,39.935906891722,9.14506071409693,10.0447036229708,16.7358852700553,28.9358121992904
"ENSLAIG00005009586",0,0,0,0,0,0,7.18053220113053,0,0,1.25558795287135,0,3.40421319991652
"ENSLAIG00005009587",3.33502445885095,2.34783234249153,10.3273403083636,0.673097329569505,4.20425820624672,6.50171324158396,26.9269957542395,6.65598448195367,67.0637785700442,22.6005831516843,13.3887082160443,35.7442385991235
"ENSLAIG00005009588",1096.80616890461,698.24533865698,4855.22692363867,1031.18510890048,665.674215989065,6686.6508626779,287359.513290093,23339.2095859705,46999.5153633155,360925.034992635,27712.9524186846,84385.3389061307
"ENSLAIG00005009589",56.2785377431098,84.0523978611967,90.1921053597087,72.3579629287218,72.8738089082765,99.692936370954,82.5761203130011,73.2158293014904,42.676949999119,69.0573374079244,56.9020099181881,91.9137563977461
"ENSLAIG00005009590",0,0,0,0,0,0,3.59026610056527,0,0,5.02235181148541,0,0
"ENSLAIG00005009591",0,0,0,0,0,0,1.79513305028263,0,0,1.25558795287135,0,3.40421319991652
"ENSLAIG00005009592",0.416878057356369,0.469566468498305,0,0,0,0,5.3853991508479,0,0,0,0,3.40421319991652
"ENSLAIG00005009593",46.273464366557,7.04349702747458,53.7021696034907,23.2218578701479,6.07281740902305,31.0637410431233,1059.12849966675,232.959456868378,454.204682133481,1171.46356002897,60.2491869721992,548.07832518656
"ENSLAIG00005009594",127.981563608405,97.6698254476475,101.896424375854,111.061059378968,63.0638730937009,114.141188018918,877.820061588207,222.975480145448,487.736571418503,1398.72497949869,83.6794263502767,750.629010581593
"ENSLAIG00005009595",0,0,0,0,0,0,1.79513305028263,0,0,2.5111759057427,0,0
"ENSLAIG00005009598",2.08439028678185,0.469566468498305,0,1.68274332392376,2.3356990034704,0,19.746463553109,0,0,15.0670554344562,0,32.340025399207
"ENSLAIG00005009599",3308.34426318015,6619.94807288911,2094.38461453614,2613.3003820536,6600.68538380736,2319.66680208068,3771.57453864381,1780.47584892261,2258.82999638194,4270.25462771547,1655.17905320847,2154.86695554716
"ENSLAIG00005009600",48.7747327106952,8782.7712267923,438.567718428507,446.263529504582,10720.8584259291,350.370102463135,37.6977940559353,69.8878370605135,137.175910711454,42.689990397626,35.1453590671162,110.636928997287
"ENSLAIG00005009601",138.403515042315,183.600489182837,17.9007232011636,104.330086083273,338.676355503208,33.9533913727162,28.7221288045221,93.1837827473514,24.3868285709252,15.0670554344562,73.6378951882435,18.7231725995409
"ENSLAIG00005009602",1904.29896600389,1629.39564568912,257.495018355199,2108.14083621169,1543.89704129394,153.87388005082,118.478781318654,49.9198836146525,27.4351821422908,123.047619381393,60.2491869721992,64.6800507984139
"ENSLAIG00005009603",104.219514339092,47.8957797868271,68.8489353890906,98.2722101171478,49.0496790728784,75.1309085694146,61.0345237096095,46.5918913736757,82.3055464268724,42.689990397626,70.2907181342324,49.3610913987896
"ENSLAIG00005009604",8.33756114712738,1.87826587399322,4.81942547723634,7.0675219604798,5.60567760832897,5.77930065918574,35.9026610056526,0,3.04835357136564,7.53352771722811,3.34717705401107,5.10631979987478
"ENSLAIG00005009605",117.559612174496,85.9306637351899,3940.91306167155,193.852030916017,84.5523039256286,3571.60780737679,1468.41883513119,6932.20783795475,8129.95897483217,1236.75413357828,8056.65516900464,8445.85294899289
"ENSLAIG00005009606",19.176390638393,7.51306349597288,44.7518080029089,22.8853092053632,9.34279601388161,112.696362854122,34.10752795537,0,18.2901214281939,28.8785229160411,11.7151196890387,17.0210659995826
"ENSLAIG00005009607",1201.85943935841,1782.00474795107,1635.1622154909,1139.89032762596,1938.63017288043,1715.72988319577,714.462954012488,935.165819714491,1499.7899571119,890.211858585789,530.527563060754,1261.26099056907
"ENSLAIG00005009608",88.3781481595503,29.1131210468949,2.75395741556362,115.43619202117,14.0141940208224,5.05688807678752,12.5659313519784,9.98397672293051,0,17.5782313401989,0,0
"ENSLAIG00005009609",934.223726535623,1142.92478432488,659.572801027488,884.44989105433,1169.25092113728,687.736778443103,1708.96666386907,881.917943858861,874.87747498194,1362.31292886542,1390.7520659416,631.481548584515
"ENSLAIG00005009610",47.5240985386261,81.7045655187051,92.9460627752723,30.9624771601972,64.4652924957831,63.5723072510431,165.152240626002,116.479728434189,76.2088392841411,138.114674815849,45.1868902291494,120.849568597037
"ENSLAIG00005009611",5.83629280298917,16.904392865939,50.948212187927,6.05787596612555,9.34279601388161,54.9033562622645,732.414284515314,173.055596530795,143.272617854185,398.021381060219,125.519139525415,40.8505583989983
