HMEL036175g1.t1	HMEL036175g1	HMEL036175g1
HMEL007923g1.t1	HMEL007923g1	HMEL007923g1
HMEL008377g1.t1	HMEL008377g1	HMEL008377g1
HMEL008375g1.t1	HMEL008375g1	HMEL008375g1
HMEL008374g1.t1	HMEL008374g1	HMEL008374g1
HMEL036176g1.t1	HMEL036176g1	HMEL036176g1
HMEL036179g1.t1	HMEL036179g1	HMEL036179g1
HMEL008369g1.t1	HMEL008369g1	HMEL008369g1
HMEL008369g2.t1	HMEL008369g2	HMEL008369g2
HMEL008369g3.t1	HMEL008369g3	HMEL008369g3
HMEL008369g4.t1	HMEL008369g4	HMEL008369g4
HMEL008369g5.t1	HMEL008369g5	HMEL008369g5
HMEL008369g6.t1	HMEL008369g6	HMEL008369g6
HMEL008366g1.t1	HMEL008366g1	HMEL008366g1
HMEL036183g1.t1	HMEL036183g1	HMEL036183g1
HMEL010391g1.t1	HMEL010391g1	HMEL010391g1
HMEL036186g1.t1	HMEL036186g1	HMEL036186g1
HMEL036187g1.t1	HMEL036187g1	HMEL036187g1
HMEL010388g1.t1	HMEL010388g1	HMEL010388g1
HMEL008212g1.t1	HMEL008212g1	HMEL008212g1
HMEL036193g1.t1	HMEL036193g1	HMEL036193g1
HMEL036196g1.t1	HMEL036196g1	HMEL036196g1
HMEL008209g1.t1	HMEL008209g1	HMEL008209g1
HMEL036199g1.t1	HMEL036199g1	HMEL036199g1
HMEL036201g1.t1	HMEL036201g1	HMEL036201g1
HMEL002132g1.t1	HMEL002132g1	HMEL002132g1
HMEL009236g2.t1	HMEL009236g2	HMEL009236g2
HMEL032972g1.t1	HMEL032972g1	HMEL032972g1
HMEL021553g2.t1	HMEL021553g2	HMEL021553g2
HMEL032829g1.t1	HMEL032829g1	HMEL032829g1
HMEL036663g1.t1	HMEL036663g1	HMEL036663g1
HMEL034377g1.t1	HMEL034377g1	HMEL034377g1
HMEL036235g1.t1	HMEL036235g1	HMEL036235g1
HMEL012902g1.t1	HMEL012902g1	HMEL012902g1
HMEL012903g1.t1	HMEL012903g1	HMEL012903g1
HMEL036255g1.t1	HMEL036255g1	HMEL036255g1
HMEL008288g2.t1	HMEL008288g2	HMEL008288g2
HMEL008288g1.t1	HMEL008288g1	HMEL008288g1
HMEL036254g1.t1	HMEL036254g1	HMEL036254g1
HMEL036252g1.t1	HMEL036252g1	HMEL036252g1
HMEL036251g1.t1	HMEL036251g1	HMEL036251g1
HMEL036250g1.t1	HMEL036250g1	HMEL036250g1
HMEL010984g1.t1	HMEL010984g1	HMEL010984g1
HMEL012928g1.t1	HMEL012928g1	HMEL012928g1
HMEL012926g1.t1	HMEL012926g1	HMEL012926g1
HMEL012925g1.t1	HMEL012925g1	HMEL012925g1
HMEL036245g1.t1	HMEL036245g1	HMEL036245g1
HMEL012918g1.t1	HMEL012918g1	HMEL012918g1
HMEL036243g1.t1	HMEL036243g1	HMEL036243g1
HMEL008296g1.t1	HMEL008296g1	HMEL008296g1
HMEL007164g1.t1	HMEL007164g1	HMEL007164g1
HMEL007166g1.t1	HMEL007166g1	HMEL007166g1
HMEL007167g1.t1	HMEL007167g1	HMEL007167g1
HMEL036258g1.t1	HMEL036258g1	HMEL036258g1
HMEL017407g1.t1	HMEL017407g1	HMEL017407g1
HMEL004031g1.t1	HMEL004031g1	HMEL004031g1
HMEL004024g1.t1	HMEL004024g1	HMEL004024g1
HMEL036265g1.t1	HMEL036265g1	HMEL036265g1
HMEL008154g1.t1	HMEL008154g1	HMEL008154g1
HMEL008156g1.t1	HMEL008156g1	HMEL008156g1
HMEL008156g3.t1	HMEL008156g3	HMEL008156g3
HMEL003478g1.t1	HMEL003478g1	HMEL003478g1
HMEL006429g1.t1	HMEL006429g1	HMEL006429g1
HMEL006425g1.t1	HMEL006425g1	HMEL006425g1
HMEL036277g1.t1	HMEL036277g1	HMEL036277g1
HMEL009544g1.t1	HMEL009544g1	HMEL009544g1
HMEL009545g1.t1	HMEL009545g1	HMEL009545g1
HMEL009546g1.t1	HMEL009546g1	HMEL009546g1
HMEL009546g3.t1	HMEL009546g3	HMEL009546g3
HMEL009552g2.t1	HMEL009552g2	HMEL009552g2
HMEL009555g1.t1	HMEL009555g1	HMEL009555g1
HMEL032416g1.t1	HMEL032416g1	HMEL032416g1
HMEL035810g1.t1	HMEL035810g1	HMEL035810g1
HMEL035809g1.t1	HMEL035809g1	HMEL035809g1
HMEL035815g1.t1	HMEL035815g1	HMEL035815g1
HMEL013040g1.t1	HMEL013040g1	HMEL013040g1
HMEL013040g2.t1	HMEL013040g2	HMEL013040g2
HMEL013040g3.t1	HMEL013040g3	HMEL013040g3
HMEL013045g3.t1	HMEL013045g3	HMEL013045g3
HMEL009249g1.t1	HMEL009249g1	HMEL009249g1
HMEL025047g1.t1	HMEL025047g1	HMEL025047g1
HMEL025047g2.t1	HMEL025047g2	HMEL025047g2
HMEL011562g1.t1	HMEL011562g1	HMEL011562g1
HMEL011562g3.t1	HMEL011562g3	HMEL011562g3
HMEL011562g6.t1	HMEL011562g6	HMEL011562g6
HMEL035827g1.t1	HMEL035827g1	HMEL035827g1
HMEL002096g1.t1	HMEL002096g1	HMEL002096g1
HMEL035660g1.t1	HMEL035660g1	HMEL035660g1
HMEL008471g6.t1	HMEL008471g6	HMEL008471g6
HMEL008471g4.t1	HMEL008471g4	HMEL008471g4
HMEL008471g1.t1	HMEL008471g1	HMEL008471g1
HMEL007803g1.t1	HMEL007803g1	HMEL007803g1
HMEL012191g1.t1	HMEL012191g1	HMEL012191g1
HMEL012191g1.t2	HMEL012191g1	HMEL012191g1
HMEL036024g1.t1	HMEL036024g1	HMEL036024g1
HMEL014279g1.t1	HMEL014279g1	HMEL014279g1
HMEL012196g2.t1	HMEL012196g2	HMEL012196g2
HMEL012199g1.t1	HMEL012199g1	HMEL012199g1
HMEL012199g2.t1	HMEL012199g2	HMEL012199g2
HMEL012199g3.t1	HMEL012199g3	HMEL012199g3
HMEL010547g1.t1	HMEL010547g1	HMEL010547g1
HMEL032660g1.t1	HMEL032660g1	HMEL032660g1
HMEL013525g1.t1	HMEL013525g1	HMEL013525g1
HMEL013525g1.t2	HMEL013525g1	HMEL013525g1
HMEL017933g2.t1	HMEL017933g2	HMEL017933g2
HMEL017931g1.t1	HMEL017931g1	HMEL017931g1
HMEL035449g1.t1	HMEL035449g1	HMEL035449g1
HMEL013519g1.t1	HMEL013519g1	HMEL013519g1
HMEL035450g1.t1	HMEL035450g1	HMEL035450g1
HMEL013518g1.t1	HMEL013518g1	HMEL013518g1
HMEL013517g2.t1	HMEL013517g2	HMEL013517g2
HMEL013514g1.t1	HMEL013514g1	HMEL013514g1
HMEL013510g1.t1	HMEL013510g1	HMEL013510g1
HMEL035451g1.t1	HMEL035451g1	HMEL035451g1
HMEL035452g1.t1	HMEL035452g1	HMEL035452g1
HMEL013509g1.t1	HMEL013509g1	HMEL013509g1
HMEL013505g1.t1	HMEL013505g1	HMEL013505g1
HMEL013498g1.t1	HMEL013498g1	HMEL013498g1
HMEL013496g1.t1	HMEL013496g1	HMEL013496g1
HMEL035456g1.t1	HMEL035456g1	HMEL035456g1
HMEL007271g1.t2	HMEL007271g1	HMEL007271g1
HMEL007271g1.t1	HMEL007271g1	HMEL007271g1
HMEL022657g2.t1	HMEL022657g2	HMEL022657g2
HMEL006113g1.t1	HMEL006113g1	HMEL006113g1
HMEL035720g1.t1	HMEL035720g1	HMEL035720g1
HMEL009813g1.t1	HMEL009813g1	HMEL009813g1
HMEL009822g1.t1	HMEL009822g1	HMEL009822g1
HMEL013425g1.t1	HMEL013425g1	HMEL013425g1
HMEL017098g3.t1	HMEL017098g3	HMEL017098g3
HMEL008717g1.t1	HMEL008717g1	HMEL008717g1
HMEL008717g1.t2	HMEL008717g1	HMEL008717g1
HMEL003497g2.t1	HMEL003497g2	HMEL003497g2
HMEL003497g3.t1	HMEL003497g3	HMEL003497g3
HMEL003496g1.t1	HMEL003496g1	HMEL003496g1
HMEL010553g1.t1	HMEL010553g1	HMEL010553g1
HMEL010382g2.t1	HMEL010382g2	HMEL010382g2
HMEL017925g5.t1	HMEL017925g5	HMEL017925g5
HMEL017925g3.t1	HMEL017925g3	HMEL017925g3
HMEL017925g1.t1	HMEL017925g1	HMEL017925g1
HMEL035593g1.t1	HMEL035593g1	HMEL035593g1
HMEL013867g1.t1	HMEL013867g1	HMEL013867g1
HMEL013867g1.t2	HMEL013867g1	HMEL013867g1
HMEL013867g2.t1	HMEL013867g2	HMEL013867g2
HMEL013867g2.t2	HMEL013867g2	HMEL013867g2
HMEL013867g2.t3	HMEL013867g2	HMEL013867g2
HMEL013866g1.t1	HMEL013866g1	HMEL013866g1
HMEL013866g3.t1	HMEL013866g3	HMEL013866g3
HMEL013866g3.t2	HMEL013866g3	HMEL013866g3
HMEL013865g1.t1	HMEL013865g1	HMEL013865g1
HMEL013864g1.t1	HMEL013864g1	HMEL013864g1
HMEL013863g1.t1	HMEL013863g1	HMEL013863g1
HMEL012849g1.t1	HMEL012849g1	HMEL012849g1
HMEL012850g1.t1	HMEL012850g1	HMEL012850g1
HMEL035629g1.t1	HMEL035629g1	HMEL035629g1
HMEL035629g1.t2	HMEL035629g1	HMEL035629g1
HMEL014710g2.t1	HMEL014710g2	HMEL014710g2
HMEL014709g1.t1	HMEL014709g1	HMEL014709g1
HMEL014707g1.t1	HMEL014707g1	HMEL014707g1
HMEL035631g1.t1	HMEL035631g1	HMEL035631g1
HMEL014701g4.t1	HMEL014701g4	HMEL014701g4
HMEL014701g3.t1	HMEL014701g3	HMEL014701g3
HMEL014701g1.t1	HMEL014701g1	HMEL014701g1
HMEL013915g3.t1	HMEL013915g3	HMEL013915g3
HMEL013915g3.t2	HMEL013915g3	HMEL013915g3
HMEL036737g1.t1	HMEL036737g1	HMEL036737g1
HMEL013915g5.t1	HMEL013915g5	HMEL013915g5
HMEL035642g1.t1	HMEL035642g1	HMEL035642g1
HMEL002168g1.t1	HMEL002168g1	HMEL002168g1
HMEL035647g1.t1	HMEL035647g1	HMEL035647g1
HMEL008463g2.t1	HMEL008463g2	HMEL008463g2
HMEL008461g1.t1	HMEL008461g1	HMEL008461g1
HMEL017865g1.t1	HMEL017865g1	HMEL017865g1
HMEL033873g1.t1	HMEL033873g1	HMEL033873g1
HMEL008455g1.t2	HMEL008455g1	HMEL008455g1
HMEL008455g1.t1	HMEL008455g1	HMEL008455g1
HMEL002157g1.t1	HMEL002157g1	HMEL002157g1
HMEL002157g1.t2	HMEL002157g1	HMEL002157g1
HMEL002159g2.t1	HMEL002159g2	HMEL002159g2
HMEL002160g1.t1	HMEL002160g1	HMEL002160g1
HMEL008465g3.t1	HMEL008465g3	HMEL008465g3
HMEL008467g1.t1	HMEL008467g1	HMEL008467g1
HMEL025046g1.t2	HMEL025046g1	HMEL025046g1
HMEL025046g1.t1	HMEL025046g1	HMEL025046g1
HMEL025040g1.t1	HMEL025040g1	HMEL025040g1
HMEL025040g1.t2	HMEL025040g1	HMEL025040g1
HMEL025038g2.t1	HMEL025038g2	HMEL025038g2
HMEL025038g2.t2	HMEL025038g2	HMEL025038g2
HMEL025038g2.t3	HMEL025038g2	HMEL025038g2
HMEL035783g1.t1	HMEL035783g1	HMEL035783g1
HMEL021952g2.t1	HMEL021952g2	HMEL021952g2
HMEL035762g1.t1	HMEL035762g1	HMEL035762g1
HMEL012223g1.t1	HMEL012223g1	HMEL012223g1
HMEL012225g1.t1	HMEL012225g1	HMEL012225g1
HMEL012730g1.t1	HMEL012730g1	HMEL012730g1
HMEL035739g1.t1	HMEL035739g1	HMEL035739g1
HMEL012735g1.t1	HMEL012735g1	HMEL012735g1
HMEL007289-RA	HMEL007289-RA	HMEL007289-RA
HMEL008814g1.t1	HMEL008814g1	HMEL008814g1
HMEL008813g1.t1	HMEL008813g1	HMEL008813g1
HMEL008812g1.t1	HMEL008812g1	HMEL008812g1
HMEL015065g1.t1	HMEL015065g1	HMEL015065g1
HMEL013473g1.t1	HMEL013473g1	HMEL013473g1
HMEL013474g1.t1	HMEL013474g1	HMEL013474g1
HMEL013475g1.t1	HMEL013475g1	HMEL013475g1
HMEL013477g1.t1	HMEL013477g1	HMEL013477g1
HMEL015057g2.t1	HMEL015057g2	HMEL015057g2
HMEL006629g1.t1	HMEL006629g1	HMEL006629g1
HMEL006629g1.t2	HMEL006629g1	HMEL006629g1
HMEL006629g1.t3	HMEL006629g1	HMEL006629g1
HMEL035514g1.t1	HMEL035514g1	HMEL035514g1
HMEL035516g1.t1	HMEL035516g1	HMEL035516g1
HMEL008775g1.t1	HMEL008775g1	HMEL008775g1
HMEL008775g2.t1	HMEL008775g2	HMEL008775g2
HMEL008775g3.t1	HMEL008775g3	HMEL008775g3
HMEL008781g1.t1	HMEL008781g1	HMEL008781g1
HMEL002816g1.t1	HMEL002816g1	HMEL002816g1
HMEL002817g1.t1	HMEL002817g1	HMEL002817g1
HMEL035524g1.t1	HMEL035524g1	HMEL035524g1
HMEL035524g1.t2	HMEL035524g1	HMEL035524g1
HMEL002828g2.t1	HMEL002828g2	HMEL002828g2
HMEL035528g1.t1	HMEL035528g1	HMEL035528g1
HMEL008048g1.t1	HMEL008048g1	HMEL008048g1
HMEL008048g2.t1	HMEL008048g2	HMEL008048g2
HMEL008048g3.t1	HMEL008048g3	HMEL008048g3
HMEL003976g1.t1	HMEL003976g1	HMEL003976g1
HMEL035539g1.t1	HMEL035539g1	HMEL035539g1
HMEL011850g1.t2	HMEL011850g1	HMEL011850g1
HMEL011850g1.t3	HMEL011850g1	HMEL011850g1
HMEL035545g1.t1	HMEL035545g1	HMEL035545g1
HMEL012092g2.t1	HMEL012092g2	HMEL012092g2
HMEL012092g1.t1	HMEL012092g1	HMEL012092g1
HMEL012088g1.t1	HMEL012088g1	HMEL012088g1
HMEL012087-RA	HMEL012087-RA	HMEL012087-RA
HMEL012084g1.t1	HMEL012084g1	HMEL012084g1
HMEL012079g1.t1	HMEL012079g1	HMEL012079g1
HMEL035552g1.t1	HMEL035552g1	HMEL035552g1
HMEL035554g1.t1	HMEL035554g1	HMEL035554g1
HMEL012077g1.t1	HMEL012077g1	HMEL012077g1
HMEL007773g2.t1	HMEL007773g2	HMEL007773g2
HMEL035557g1.t1	HMEL035557g1	HMEL035557g1
HMEL035558g1.t1	HMEL035558g1	HMEL035558g1
HMEL007774g1.t1	HMEL007774g1	HMEL007774g1
HMEL033152g1.t1	HMEL033152g1	HMEL033152g1
HMEL035560g1.t1	HMEL035560g1	HMEL035560g1
HMEL008824g1.t1	HMEL008824g1	HMEL008824g1
HMEL008819g1.t1	HMEL008819g1	HMEL008819g1
HMEL008819g1.t2	HMEL008819g1	HMEL008819g1
HMEL008818g1.t1	HMEL008818g1	HMEL008818g1
HMEL022548g1.t1	HMEL022548g1	HMEL022548g1
HMEL022548g1.t2	HMEL022548g1	HMEL022548g1
HMEL016628-RA	HMEL016628-RA	HMEL016628-RA
HMEL035571g1.t1	HMEL035571g1	HMEL035571g1
HMEL016632g1.t1	HMEL016632g1	HMEL016632g1
HMEL016633g1.t1	HMEL016633g1	HMEL016633g1
HMEL016639g1.t1	HMEL016639g1	HMEL016639g1
HMEL035578g1.t1	HMEL035578g1	HMEL035578g1
HMEL035580g1.t1	HMEL035580g1	HMEL035580g1
HMEL016652g1.t1	HMEL016652g1	HMEL016652g1
HMEL016653g1.t1	HMEL016653g1	HMEL016653g1
HMEL016653g1.t3	HMEL016653g1	HMEL016653g1
HMEL016654g1.t1	HMEL016654g1	HMEL016654g1
HMEL016654g1.t2	HMEL016654g1	HMEL016654g1
HMEL016654g1.t3	HMEL016654g1	HMEL016654g1
HMEL016654g5.t2	HMEL016654g5	HMEL016654g5
HMEL016654g5.t1	HMEL016654g5	HMEL016654g5
HMEL016654g4.t1	HMEL016654g4	HMEL016654g4
HMEL035582g1.t1	HMEL035582g1	HMEL035582g1
HMEL006372g1.t1	HMEL006372g1	HMEL006372g1
HMEL006377g1.t1	HMEL006377g1	HMEL006377g1
HMEL006377g2.t1	HMEL006377g2	HMEL006377g2
HMEL006377g2.t2	HMEL006377g2	HMEL006377g2
HMEL006377g2.t3	HMEL006377g2	HMEL006377g2
HMEL006377g2.t4	HMEL006377g2	HMEL006377g2
HMEL006377g2.t5	HMEL006377g2	HMEL006377g2
HMEL006379g1.t1	HMEL006379g1	HMEL006379g1
HMEL006382g1.t1	HMEL006382g1	HMEL006382g1
HMEL006384g1.t1	HMEL006384g1	HMEL006384g1
HMEL006388g1.t1	HMEL006388g1	HMEL006388g1
HMEL035590g1.t2	HMEL035590g1	HMEL035590g1
HMEL035590g1.t1	HMEL035590g1	HMEL035590g1
HMEL012071g2.t1	HMEL012071g2	HMEL012071g2
HMEL012071g3.t1	HMEL012071g3	HMEL012071g3
HMEL012071g4.t1	HMEL012071g4	HMEL012071g4
HMEL007232g1.t1	HMEL007232g1	HMEL007232g1
HMEL007232g1.t2	HMEL007232g1	HMEL007232g1
HMEL007233g1.t1	HMEL007233g1	HMEL007233g1
HMEL007233g1.t2	HMEL007233g1	HMEL007233g1
HMEL007237g1.t1	HMEL007237g1	HMEL007237g1
HMEL007238g1.t1	HMEL007238g1	HMEL007238g1
HMEL004821g1.t1	HMEL004821g1	HMEL004821g1
HMEL035614g1.t1	HMEL035614g1	HMEL035614g1
HMEL035613g1.t1	HMEL035613g1	HMEL035613g1
HMEL035612g1.t1	HMEL035612g1	HMEL035612g1
HMEL008789g3.t1	HMEL008789g3	HMEL008789g3
HMEL008789g2.t1	HMEL008789g2	HMEL008789g2
HMEL008789g1.t1	HMEL008789g1	HMEL008789g1
HMEL008790g1.t1	HMEL008790g1	HMEL008790g1
HMEL008794g1.t1	HMEL008794g1	HMEL008794g1
HMEL008795g1.t1	HMEL008795g1	HMEL008795g1
HMEL008795g1.t2	HMEL008795g1	HMEL008795g1
HMEL008795g1.t3	HMEL008795g1	HMEL008795g1
HMEL035607g1.t1	HMEL035607g1	HMEL035607g1
HMEL035606g1.t1	HMEL035606g1	HMEL035606g1
HMEL035604g1.t1	HMEL035604g1	HMEL035604g1
HMEL017949g2.t1	HMEL017949g2	HMEL017949g2
HMEL017949g2.t2	HMEL017949g2	HMEL017949g2
HMEL017949g1.t1	HMEL017949g1	HMEL017949g1
HMEL017938g1.t1	HMEL017938g1	HMEL017938g1
HMEL017937g1.t1	HMEL017937g1	HMEL017937g1
HMEL017936g1.t1	HMEL017936g1	HMEL017936g1
HMEL017936g1.t2	HMEL017936g1	HMEL017936g1
HMEL017935g1.t1	HMEL017935g1	HMEL017935g1
HMEL013530g1.t1	HMEL013530g1	HMEL013530g1
HMEL013531g1.t2	HMEL013531g1	HMEL013531g1
HMEL013531g1.t1	HMEL013531g1	HMEL013531g1
HMEL011021g1.t1	HMEL011021g1	HMEL011021g1
HMEL035438g1.t1	HMEL035438g1	HMEL035438g1
HMEL011029g4.t1	HMEL011029g4	HMEL011029g4
HMEL011029g2.t1	HMEL011029g2	HMEL011029g2
HMEL011029g2.t2	HMEL011029g2	HMEL011029g2
HMEL011041g1.t1	HMEL011041g1	HMEL011041g1
HMEL011048g1.t1	HMEL011048g1	HMEL011048g1
HMEL014081g3.t1	HMEL014081g3	HMEL014081g3
HMEL014078g1.t1	HMEL014078g1	HMEL014078g1
HMEL009137g3.t1	HMEL009137g3	HMEL009137g3
HMEL017981g1.t1	HMEL017981g1	HMEL017981g1
HMEL017978g1.t1	HMEL017978g1	HMEL017978g1
HMEL017976g1.t1	HMEL017976g1	HMEL017976g1
HMEL017972g1.t1	HMEL017972g1	HMEL017972g1
HMEL017972g1.t2	HMEL017972g1	HMEL017972g1
HMEL022668g1.t1	HMEL022668g1	HMEL022668g1
HMEL005971g1.t1	HMEL005971g1	HMEL005971g1
HMEL011006g1.t1	HMEL011006g1	HMEL011006g1
HMEL005312g1.t1	HMEL005312g1	HMEL005312g1
HMEL010994g1.t1	HMEL010994g1	HMEL010994g1
HMEL007511g1.t1	HMEL007511g1	HMEL007511g1
HMEL038185g1.t1	HMEL038185g1	HMEL038185g1
HMEL007530g2.t1	HMEL007530g2	HMEL007530g2
HMEL007533g1.t1	HMEL007533g1	HMEL007533g1
HMEL031351g1.t1	HMEL031351g1	HMEL031351g1
HMEL031351g1.t2	HMEL031351g1	HMEL031351g1
HMEL031351g1.t3	HMEL031351g1	HMEL031351g1
HMEL031352g1.t1	HMEL031352g1	HMEL031352g1
HMEL031353g1.t1	HMEL031353g1	HMEL031353g1
HMEL031353g1.t2	HMEL031353g1	HMEL031353g1
HMEL007966g1.t1	HMEL007966g1	HMEL007966g1
HMEL007967g1.t1	HMEL007967g1	HMEL007967g1
HMEL016799g1.t1	HMEL016799g1	HMEL016799g1
HMEL016801g1.t1	HMEL016801g1	HMEL016801g1
HMEL031357g1.t1	HMEL031357g1	HMEL031357g1
HMEL016803g1.t1	HMEL016803g1	HMEL016803g1
HMEL016804g1.t1	HMEL016804g1	HMEL016804g1
HMEL016806g1.t1	HMEL016806g1	HMEL016806g1
HMEL016806g2.t1	HMEL016806g2	HMEL016806g2
HMEL016808g1.t1	HMEL016808g1	HMEL016808g1
HMEL016808g1.t2	HMEL016808g1	HMEL016808g1
HMEL031360g1.t1	HMEL031360g1	HMEL031360g1
HMEL016809g1.t1	HMEL016809g1	HMEL016809g1
HMEL016810g1.t1	HMEL016810g1	HMEL016810g1
HMEL016810g2.t1	HMEL016810g2	HMEL016810g2
HMEL031362g1.t1	HMEL031362g1	HMEL031362g1
HMEL016812g1.t1	HMEL016812g1	HMEL016812g1
HMEL016812g2.t1	HMEL016812g2	HMEL016812g2
HMEL016814g1.t1	HMEL016814g1	HMEL016814g1
HMEL016817g1.t1	HMEL016817g1	HMEL016817g1
HMEL016828g1.t1	HMEL016828g1	HMEL016828g1
HMEL016830g1.t1	HMEL016830g1	HMEL016830g1
HMEL016832g1.t1	HMEL016832g1	HMEL016832g1
HMEL031369g1.t1	HMEL031369g1	HMEL031369g1
HMEL031371g1.t1	HMEL031371g1	HMEL031371g1
HMEL016834g2.t1	HMEL016834g2	HMEL016834g2
HMEL016838g1.t1	HMEL016838g1	HMEL016838g1
HMEL016838g2.t1	HMEL016838g2	HMEL016838g2
HMEL016846g1.t1	HMEL016846g1	HMEL016846g1
HMEL031375g1.t1	HMEL031375g1	HMEL031375g1
HMEL016849g1.t1	HMEL016849g1	HMEL016849g1
HMEL016850g1.t1	HMEL016850g1	HMEL016850g1
HMEL031377g1.t1	HMEL031377g1	HMEL031377g1
HMEL031379g1.t1	HMEL031379g1	HMEL031379g1
HMEL031380g1.t1	HMEL031380g1	HMEL031380g1
HMEL031380g1.t2	HMEL031380g1	HMEL031380g1
HMEL031381g1.t1	HMEL031381g1	HMEL031381g1
HMEL004116g1.t1	HMEL004116g1	HMEL004116g1
HMEL004115g1.t1	HMEL004115g1	HMEL004115g1
HMEL016567g1.t1	HMEL016567g1	HMEL016567g1
HMEL016571g1.t1	HMEL016571g1	HMEL016571g1
HMEL008737g1.t1	HMEL008737g1	HMEL008737g1
HMEL008737g1.t2	HMEL008737g1	HMEL008737g1
HMEL008736g1.t1	HMEL008736g1	HMEL008736g1
HMEL008736g1.t2	HMEL008736g1	HMEL008736g1
HMEL008732g1.t1	HMEL008732g1	HMEL008732g1
HMEL008730g1.t1	HMEL008730g1	HMEL008730g1
HMEL008722g1.t1	HMEL008722g1	HMEL008722g1
HMEL008851g1.t1	HMEL008851g1	HMEL008851g1
HMEL013188g1.t1	HMEL013188g1	HMEL013188g1
HMEL013189g1.t1	HMEL013189g1	HMEL013189g1
HMEL031391g1.t1	HMEL031391g1	HMEL031391g1
HMEL031391g1.t2	HMEL031391g1	HMEL031391g1
HMEL013195g1.t1	HMEL013195g1	HMEL013195g1
HMEL013196g1.t1	HMEL013196g1	HMEL013196g1
HMEL013201g3.t1	HMEL013201g3	HMEL013201g3
HMEL013201g3.t2	HMEL013201g3	HMEL013201g3
HMEL013201g3.t3	HMEL013201g3	HMEL013201g3
HMEL013206g1.t1	HMEL013206g1	HMEL013206g1
HMEL013205g1.t1	HMEL013205g1	HMEL013205g1
HMEL004110g1.t1	HMEL004110g1	HMEL004110g1
HMEL013214g1.t1	HMEL013214g1	HMEL013214g1
HMEL013208g1.t1	HMEL013208g1	HMEL013208g1
HMEL013207g1.t1	HMEL013207g1	HMEL013207g1
HMEL004107g2.t1	HMEL004107g2	HMEL004107g2
HMEL016386g1.t2	HMEL016386g1	HMEL016386g1
HMEL016386g1.t1	HMEL016386g1	HMEL016386g1
HMEL016373g1.t1	HMEL016373g1	HMEL016373g1
HMEL031459g1.t1	HMEL031459g1	HMEL031459g1
HMEL031458g1.t1	HMEL031458g1	HMEL031458g1
HMEL016367g1.t1	HMEL016367g1	HMEL016367g1
HMEL031456g1.t1	HMEL031456g1	HMEL031456g1
HMEL031453g1.t1	HMEL031453g1	HMEL031453g1
HMEL035845g1.t1	HMEL035845g1	HMEL035845g1
HMEL014493g2.t1	HMEL014493g2	HMEL014493g2
HMEL033452g1.t1	HMEL033452g1	HMEL033452g1
HMEL012754g1.t1	HMEL012754g1	HMEL012754g1
HMEL012753g1.t1	HMEL012753g1	HMEL012753g1
HMEL031408g1.t1	HMEL031408g1	HMEL031408g1
HMEL016555g1.t1	HMEL016555g1	HMEL016555g1
HMEL016555g1.t2	HMEL016555g1	HMEL016555g1
HMEL016549g1.t1	HMEL016549g1	HMEL016549g1
HMEL016544g2.t1	HMEL016544g2	HMEL016544g2
HMEL005543g2.t1	HMEL005543g2	HMEL005543g2
HMEL005536g1.t1	HMEL005536g1	HMEL005536g1
HMEL005535g1.t1	HMEL005535g1	HMEL005535g1
HMEL004113g2.t1	HMEL004113g2	HMEL004113g2
HMEL016389g1.t1	HMEL016389g1	HMEL016389g1
HMEL016390g1.t1	HMEL016390g1	HMEL016390g1
HMEL016391g1.t1	HMEL016391g1	HMEL016391g1
HMEL016397g1.t1	HMEL016397g1	HMEL016397g1
HMEL016400g1.t1	HMEL016400g1	HMEL016400g1
HMEL016400g3.t1	HMEL016400g3	HMEL016400g3
HMEL036227g1.t1	HMEL036227g1	HMEL036227g1
HMEL005761g1.t1	HMEL005761g1	HMEL005761g1
HMEL005761g2.t1	HMEL005761g2	HMEL005761g2
HMEL005761g2.t2	HMEL005761g2	HMEL005761g2
HMEL005760g1.t1	HMEL005760g1	HMEL005760g1
HMEL034437g1.t1	HMEL034437g1	HMEL034437g1
HMEL034436g1.t1	HMEL034436g1	HMEL034436g1
HMEL034434g1.t1	HMEL034434g1	HMEL034434g1
HMEL004317g3.t1	HMEL004317g3	HMEL004317g3
HMEL034433g1.t1	HMEL034433g1	HMEL034433g1
HMEL004320g2.t1	HMEL004320g2	HMEL004320g2
HMEL004320g1.t1	HMEL004320g1	HMEL004320g1
HMEL022580g3.t1	HMEL022580g3	HMEL022580g3
HMEL015556g1.t1	HMEL015556g1	HMEL015556g1
HMEL015556g1.t2	HMEL015556g1	HMEL015556g1
HMEL015556g1.t3	HMEL015556g1	HMEL015556g1
HMEL034424g1.t1	HMEL034424g1	HMEL034424g1
HMEL015560g1.t1	HMEL015560g1	HMEL015560g1
HMEL006069g1.t1	HMEL006069g1	HMEL006069g1
HMEL034421g1.t1	HMEL034421g1	HMEL034421g1
HMEL034418g1.t1	HMEL034418g1	HMEL034418g1
HMEL006062g1.t1	HMEL006062g1	HMEL006062g1
HMEL006060g1.t1	HMEL006060g1	HMEL006060g1
HMEL030669g1.t1	HMEL030669g1	HMEL030669g1
HMEL006056g3.t1	HMEL006056g3	HMEL006056g3
HMEL003237g1.t1	HMEL003237g1	HMEL003237g1
HMEL034439g1.t1	HMEL034439g1	HMEL034439g1
HMEL034439g1.t2	HMEL034439g1	HMEL034439g1
